theta,phi,Pol.,S_11,S_12,S_21,S_22,S_31,S_41,Qsca,Qbk,Qpol,shape,size,wavelength
0.0,0.0,0.0,2.0488,1.0729e-06,1.073e-06,2.049,1.288e-09,3.49e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
5.0,0.0,0.00221,2.0361,-0.0045085,-0.004508,2.036,1.902e-08,-1.13e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
10.0,0.0,0.00889,1.9987,-0.017761,-0.01776,1.999,-2.169e-08,4.301e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
15.0,0.0,0.02007,1.9379,-0.038888,-0.03889,1.938,-7.433e-11,4.713e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
20.0,0.0,0.03586,1.856,-0.066555,-0.06656,1.856,-1.125e-08,-9.889e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
25.0,0.0,0.0564,1.7562,-0.099051,-0.09905,1.756,-2.348e-08,-6.585e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
30.0,0.0,0.08184,1.642,-0.13439,-0.1344,1.642,3.661e-09,-1.715e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
35.0,0.0,0.11238,1.5173,-0.17052,-0.1705,1.517,-1.415e-08,-2.424e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
40.0,0.0,0.14824,1.386,-0.20545,-0.2054,1.386,-1.769e-08,-1.349e-07,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
45.0,0.0,0.18958,1.2519,-0.23734,-0.2373,1.252,-2.587e-08,-1.239e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
50.0,0.0,0.23662,1.1186,-0.26469,-0.2647,1.119,-4.598e-09,6.433e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
55.0,0.0,0.28946,0.98927,-0.28636,-0.2864,0.9893,-5.146e-09,-6.806e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
60.0,0.0,0.34814,0.86638,-0.30162,-0.3016,0.8664,-1.285e-08,-5.498e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
65.0,0.0,0.41251,0.7519,-0.31017,-0.3102,0.7519,2.051e-08,-3.37e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
70.0,0.0,0.48218,0.64722,-0.31208,-0.3121,0.6472,2.891e-08,-9.602e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
75.0,0.0,0.5564,0.55314,-0.30777,-0.3078,0.5531,-5.645e-08,-8.51e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
80.0,0.0,0.63389,0.46999,-0.29792,-0.2979,0.47,5.504e-08,-4.788e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
85.0,0.0,0.71269,0.39765,-0.2834,-0.2834,0.3976,5.349e-08,-1.636e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
90.0,0.0,0.78996,0.33566,-0.26516,-0.2652,0.3357,-4.175e-08,-3.035e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
95.0,0.0,0.86182,0.28336,-0.2442,-0.2442,0.2834,-2.415e-08,-8.032e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
100.0,0.0,0.92332,0.23987,-0.22148,-0.2215,0.2399,3.028e-08,-6.911e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
105.0,0.0,0.96864,0.20428,-0.19787,-0.1979,0.2043,1.511e-08,-1.149e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
110.0,0.0,0.99165,0.17562,-0.17415,-0.1741,0.1756,-6.209e-09,5.91e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
115.0,0.0,0.98698,0.15293,-0.15094,-0.1509,0.1529,1.438e-08,1.965e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
120.0,0.0,0.95141,0.13533,-0.12876,-0.1288,0.1353,5.181e-09,1.281e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
125.0,0.0,0.88509,0.12198,-0.10796,-0.108,0.122,8.271e-09,6.722e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
130.0,0.0,0.7922,0.11213,-0.08883,-0.08883,0.1121,2.16e-08,1.246e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
135.0,0.0,0.68041,0.10511,-0.071516,-0.07152,0.1051,2.556e-08,-9.601e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
140.0,0.0,0.55931,0.10032,-0.05611,-0.05611,0.1003,-1.478e-09,-1.687e-10,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
145.0,0.0,0.43846,0.097253,-0.042641,-0.04264,0.09725,1.616e-08,-1.624e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
150.0,0.0,0.32578,0.095462,-0.0311,-0.0311,0.09546,-3.886e-09,8.155e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
155.0,0.0,0.22682,0.09457,-0.02145,-0.02145,0.09457,1.358e-09,-3.932e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
160.0,0.0,0.14477,0.094262,-0.013646,-0.01365,0.09426,3.099e-09,9.845e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
165.0,0.0,0.08102,0.094284,-0.0076389,-0.007639,0.09428,2.594e-09,4.953e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
170.0,0.0,0.03582,0.094439,-0.0033827,-0.003383,0.09444,2.529e-09,-5.491e-10,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
175.0,0.0,0.00892,0.094589,-0.00084355,-0.0008435,0.09459,4.172e-11,2.359e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
180.0,0.0,0.0,0.094647,1.4901e-08,1.49e-08,0.09465,9.764e-10,1.722e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
185.0,0.0,0.00892,0.094588,-0.00084394,-0.0008439,0.09459,2.916e-09,-2.293e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
190.0,0.0,0.03582,0.094439,-0.0033826,-0.003383,0.09444,-2.348e-09,2.27e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
195.0,0.0,0.08102,0.094284,-0.0076385,-0.007638,0.09428,1.224e-11,-6.483e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
200.0,0.0,0.14477,0.094262,-0.013647,-0.01365,0.09426,2.954e-09,-5.153e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
205.0,0.0,0.22683,0.09457,-0.021451,-0.02145,0.09457,-1.49e-08,1.712e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
210.0,0.0,0.32579,0.095462,-0.0311,-0.0311,0.09546,1.254e-09,8.857e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
215.0,0.0,0.43846,0.097253,-0.042642,-0.04264,0.09725,-1.011e-08,-7.205e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
220.0,0.0,0.55931,0.10032,-0.05611,-0.05611,0.1003,3.368e-08,-4.172e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
225.0,0.0,0.68041,0.10511,-0.071516,-0.07152,0.1051,-5.617e-09,7.52e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
230.0,0.0,0.7922,0.11213,-0.08883,-0.08883,0.1121,-1.622e-08,-1.493e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
235.0,0.0,0.88509,0.12198,-0.10796,-0.108,0.122,-3.486e-09,1.788e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
240.0,0.0,0.95141,0.13533,-0.12876,-0.1288,0.1353,-4.409e-08,-3.64e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
245.0,0.0,0.98698,0.15293,-0.15094,-0.1509,0.1529,1.989e-08,-1.495e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
250.0,0.0,0.99165,0.17562,-0.17415,-0.1741,0.1756,1.123e-08,4.34e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
255.0,0.0,0.96864,0.20428,-0.19788,-0.1979,0.2043,-2.133e-08,-4.476e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
260.0,0.0,0.92332,0.23987,-0.22148,-0.2215,0.2399,-3.98e-08,8.503e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
265.0,0.0,0.86182,0.28336,-0.2442,-0.2442,0.2834,-1.22e-08,-4.369e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
270.0,0.0,0.78996,0.33566,-0.26516,-0.2652,0.3357,1.184e-08,-8.229e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
275.0,0.0,0.71269,0.39765,-0.2834,-0.2834,0.3976,-4.687e-08,-4.855e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
280.0,0.0,0.63389,0.46999,-0.29792,-0.2979,0.47,3.463e-10,-1.081e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
285.0,0.0,0.5564,0.55314,-0.30777,-0.3078,0.5531,1.218e-08,8.05e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
290.0,0.0,0.48218,0.64722,-0.31208,-0.3121,0.6472,-4.569e-08,-1.401e-07,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
295.0,0.0,0.41251,0.7519,-0.31016,-0.3102,0.7519,-7.946e-08,-1.226e-07,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
300.0,0.0,0.34814,0.86638,-0.30162,-0.3016,0.8664,1.688e-08,-2.157e-07,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
305.0,0.0,0.28946,0.98928,-0.28636,-0.2864,0.9893,4.291e-09,2.903e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
310.0,0.0,0.23662,1.1186,-0.26469,-0.2647,1.119,-7.5e-08,9.399e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
315.0,0.0,0.18958,1.2519,-0.23734,-0.2373,1.252,-3.966e-08,-6.997e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
320.0,0.0,0.14823,1.386,-0.20544,-0.2054,1.386,1.012e-08,-9.621e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
325.0,0.0,0.11239,1.5173,-0.17052,-0.1705,1.517,7.74e-09,3.319e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
330.0,0.0,0.08184,1.642,-0.13438,-0.1344,1.642,1.47e-09,-5.509e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
335.0,0.0,0.05639,1.7562,-0.099039,-0.09904,1.756,2.001e-08,-4.565e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
340.0,0.0,0.03586,1.856,-0.066554,-0.06655,1.856,-1.903e-09,-1.458e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
345.0,0.0,0.02007,1.9379,-0.038886,-0.03889,1.938,-2.666e-08,1.191e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
350.0,0.0,0.00889,1.9987,-0.017759,-0.01776,1.999,-2.543e-08,6.454e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
355.0,0.0,0.00222,2.0361,-0.0045125,-0.004513,2.036,1.262e-08,-1.589e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
360.0,0.0,0.0,2.0488,1.0729e-06,1.073e-06,2.049,1.498e-09,3.2e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
0.0,90.0,0.0,2.0488,-1.0729e-06,-1.073e-06,2.049,2.757e-10,4.065e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
5.0,90.0,0.00221,2.0361,-0.0045083,-0.004508,2.036,-3.575e-09,2.178e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
10.0,90.0,0.00889,1.9987,-0.017766,-0.01777,1.999,7.641e-10,5.276e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
15.0,90.0,0.02007,1.9379,-0.038885,-0.03889,1.938,1.194e-09,-2.332e-10,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
20.0,90.0,0.03586,1.856,-0.066555,-0.06655,1.856,-3.98e-09,6.397e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
25.0,90.0,0.0564,1.7562,-0.099049,-0.09905,1.756,2.93e-09,7.071e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
30.0,90.0,0.08184,1.642,-0.13439,-0.1344,1.642,5.115e-09,6.766e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
35.0,90.0,0.11238,1.5173,-0.17051,-0.1705,1.517,8.933e-09,2.846e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
40.0,90.0,0.14823,1.386,-0.20544,-0.2054,1.386,-1.123e-09,1.094e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
45.0,90.0,0.18958,1.2519,-0.23734,-0.2373,1.252,1.235e-09,1.919e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
50.0,90.0,0.23662,1.1186,-0.26469,-0.2647,1.119,-5.781e-10,2.943e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
55.0,90.0,0.28946,0.98927,-0.28635,-0.2864,0.9893,4.444e-09,-3.896e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
60.0,90.0,0.34815,0.86638,-0.30163,-0.3016,0.8664,1.005e-08,1.593e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
65.0,90.0,0.41251,0.7519,-0.31017,-0.3102,0.7519,-6.905e-10,4.747e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
70.0,90.0,0.48218,0.64722,-0.31208,-0.3121,0.6472,-3.56e-09,1.283e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
75.0,90.0,0.5564,0.55315,-0.30777,-0.3078,0.5531,5.507e-09,6.918e-10,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
80.0,90.0,0.63389,0.46999,-0.29792,-0.2979,0.47,5.346e-09,1.157e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
85.0,90.0,0.71269,0.39765,-0.2834,-0.2834,0.3976,2.612e-09,4.228e-10,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
90.0,90.0,0.78996,0.33566,-0.26516,-0.2652,0.3357,4.548e-09,-2.079e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
95.0,90.0,0.86182,0.28336,-0.2442,-0.2442,0.2834,7.136e-11,1.871e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
100.0,90.0,0.92332,0.23987,-0.22148,-0.2215,0.2399,-2.647e-10,-1.176e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
105.0,90.0,0.96864,0.20428,-0.19787,-0.1979,0.2043,3.901e-09,2.777e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
110.0,90.0,0.99165,0.17562,-0.17415,-0.1741,0.1756,2.956e-09,1.723e-10,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
115.0,90.0,0.98698,0.15293,-0.15094,-0.1509,0.1529,-2.008e-09,-2.868e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
120.0,90.0,0.95141,0.13533,-0.12876,-0.1288,0.1353,-2.838e-09,6.692e-10,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
125.0,90.0,0.88509,0.12198,-0.10796,-0.108,0.122,-1.84e-09,2.178e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
130.0,90.0,0.7922,0.11213,-0.08883,-0.08883,0.1121,-5.029e-09,3.86e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
135.0,90.0,0.6804,0.10511,-0.071516,-0.07152,0.1051,-1.609e-09,1.001e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
140.0,90.0,0.55931,0.10032,-0.05611,-0.05611,0.1003,-2.735e-09,2.397e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
145.0,90.0,0.43846,0.097253,-0.042641,-0.04264,0.09725,1.938e-10,6.302e-10,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
150.0,90.0,0.32578,0.095463,-0.0311,-0.0311,0.09546,-3.591e-10,1.119e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
155.0,90.0,0.22682,0.094569,-0.02145,-0.02145,0.09457,3.703e-10,1.668e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
160.0,90.0,0.14477,0.094262,-0.013647,-0.01365,0.09426,-1.773e-09,1.043e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
165.0,90.0,0.08102,0.094284,-0.0076386,-0.007639,0.09428,-1.203e-09,3.221e-10,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
170.0,90.0,0.03582,0.094439,-0.0033827,-0.003383,0.09444,-9.329e-10,1.701e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
175.0,90.0,0.00892,0.094589,-0.00084353,-0.0008435,0.09459,-1.272e-09,3.807e-10,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
180.0,90.0,0.0,0.094647,-3.7253e-08,-3.725e-08,0.09465,-8.401e-10,2.215e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
185.0,90.0,0.00892,0.094588,-0.00084358,-0.0008436,0.09459,-7.232e-10,1.358e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
190.0,90.0,0.03582,0.094439,-0.0033827,-0.003383,0.09444,-1.449e-09,6.324e-10,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
195.0,90.0,0.08102,0.094284,-0.0076385,-0.007638,0.09428,6.671e-10,1.532e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
200.0,90.0,0.14477,0.094262,-0.013646,-0.01365,0.09426,-4.123e-10,1.53e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
205.0,90.0,0.22682,0.09457,-0.021451,-0.02145,0.09457,1.292e-09,1.347e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
210.0,90.0,0.32578,0.095462,-0.0311,-0.0311,0.09546,1.177e-09,3.039e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
215.0,90.0,0.43846,0.097254,-0.042642,-0.04264,0.09725,4.094e-09,6.976e-10,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
220.0,90.0,0.55931,0.10032,-0.05611,-0.05611,0.1003,-3.778e-09,2.129e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
225.0,90.0,0.68041,0.10511,-0.071516,-0.07152,0.1051,-1.382e-09,4.21e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
230.0,90.0,0.7922,0.11213,-0.08883,-0.08883,0.1121,-2.069e-10,1.207e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
235.0,90.0,0.88509,0.12198,-0.10796,-0.108,0.122,-4.111e-09,3.283e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
240.0,90.0,0.95141,0.13533,-0.12876,-0.1288,0.1353,-3.322e-09,3.63e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
245.0,90.0,0.98698,0.15293,-0.15094,-0.1509,0.1529,-4.622e-09,1.821e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
250.0,90.0,0.99165,0.17562,-0.17415,-0.1742,0.1756,-2.912e-09,3.858e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
255.0,90.0,0.96864,0.20428,-0.19787,-0.1979,0.2043,1.636e-09,-8.848e-10,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
260.0,90.0,0.92332,0.23987,-0.22148,-0.2215,0.2399,-5.226e-09,6.303e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
265.0,90.0,0.86182,0.28336,-0.2442,-0.2442,0.2834,9.424e-09,1.964e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
270.0,90.0,0.78996,0.33566,-0.26516,-0.2652,0.3357,1.528e-09,1.225e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
275.0,90.0,0.71269,0.39765,-0.2834,-0.2834,0.3976,1.162e-09,-5.595e-10,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
280.0,90.0,0.63389,0.46999,-0.29792,-0.2979,0.47,-1.997e-09,1.952e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
285.0,90.0,0.5564,0.55314,-0.30777,-0.3078,0.5531,-7.437e-10,-9.567e-13,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
290.0,90.0,0.48218,0.64721,-0.31208,-0.3121,0.6472,-5.4e-10,1.23e-08,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
295.0,90.0,0.41251,0.7519,-0.31017,-0.3102,0.7519,-7.337e-09,-4.594e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
300.0,90.0,0.34814,0.86637,-0.30162,-0.3016,0.8664,-5.321e-09,-3.215e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
305.0,90.0,0.28947,0.98928,-0.28636,-0.2864,0.9893,5.915e-09,1.69e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
310.0,90.0,0.23661,1.1186,-0.26468,-0.2647,1.119,5.5e-09,-2.649e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
315.0,90.0,0.18958,1.2519,-0.23734,-0.2373,1.252,-1.686e-09,-1.356e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
320.0,90.0,0.14823,1.386,-0.20544,-0.2054,1.386,-1.586e-09,5.222e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
325.0,90.0,0.11238,1.5173,-0.17052,-0.1705,1.517,-9.505e-10,-1.841e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
330.0,90.0,0.08184,1.642,-0.13438,-0.1344,1.642,-3.59e-09,3.355e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
335.0,90.0,0.0564,1.7562,-0.099045,-0.09904,1.756,4.279e-09,2.96e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
340.0,90.0,0.03586,1.856,-0.066556,-0.06656,1.856,-9.834e-10,-1.784e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
345.0,90.0,0.02007,1.9379,-0.038884,-0.03888,1.938,-5.294e-10,-5.249e-10,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
350.0,90.0,0.00889,1.9987,-0.017761,-0.01776,1.999,-7.149e-10,-1.496e-10,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
355.0,90.0,0.00221,2.0361,-0.0045091,-0.004509,2.036,-3.868e-09,-3.368e-10,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
360.0,90.0,0.0,2.0488,-1.1921e-06,-1.192e-06,2.049,1.331e-09,2.201e-09,1.1591,0.015369,2.3842e-07,SPHERE,0.26,0.5834
0.0,0.0,0.0,5.4303,1.1683e-05,1.168e-05,5.43,-3.011e-08,-7.122e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
5.0,0.0,0.00154,5.3927,-0.0083201,-0.00832,5.393,2.342e-09,-4.966e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
10.0,0.0,0.00616,5.2812,-0.032548,-0.03255,5.281,-1.402e-07,-3.249e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
15.0,0.0,0.01382,5.101,-0.070516,-0.07052,5.101,-2.218e-08,5.592e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
20.0,0.0,0.02446,4.8595,-0.11887,-0.1189,4.86,3.406e-08,3.036e-07,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
25.0,0.0,0.03798,4.5668,-0.17344,-0.1734,4.567,-7.214e-08,1.509e-07,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
30.0,0.0,0.05423,4.2343,-0.22961,-0.2296,4.234,1.407e-08,1.202e-07,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
35.0,0.0,0.07302,3.8741,-0.28288,-0.2829,3.874,9.248e-08,-2.518e-07,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
40.0,0.0,0.09408,3.4986,-0.32916,-0.3292,3.499,-6.71e-08,8.068e-07,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
45.0,0.0,0.11707,3.1192,-0.36517,-0.3652,3.119,-2.118e-07,1.614e-07,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
50.0,0.0,0.14155,2.7461,-0.38871,-0.3887,2.746,-3.706e-07,-5.806e-07,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
55.0,0.0,0.16697,2.3879,-0.39871,-0.3987,2.388,6.734e-08,-1.466e-07,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
60.0,0.0,0.19268,2.0513,-0.39524,-0.3952,2.051,-2.301e-08,1.373e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
65.0,0.0,0.21792,1.7411,-0.37941,-0.3794,1.741,-1.216e-07,-9.626e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
70.0,0.0,0.24183,1.4601,-0.35309,-0.3531,1.46,4.797e-07,-4.574e-07,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
75.0,0.0,0.26349,1.2097,-0.31873,-0.3187,1.21,2.476e-07,-1.938e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
80.0,0.0,0.28189,0.98978,-0.27901,-0.279,0.9898,7.232e-08,2.418e-07,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
85.0,0.0,0.29603,0.79939,-0.23664,-0.2366,0.7994,6.784e-08,3.28e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
90.0,0.0,0.30485,0.6367,-0.1941,-0.1941,0.6367,9.176e-08,-2.203e-07,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
95.0,0.0,0.30729,0.4995,-0.15349,-0.1535,0.4995,-5.278e-10,-5.196e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
100.0,0.0,0.30215,0.38532,-0.11642,-0.1164,0.3853,-3.901e-08,-2.523e-08,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
105.0,0.0,0.28802,0.29167,-0.084009,-0.08401,0.2917,1.571e-08,-1.788e-09,1.9348,0.0037356,6.6757e-06,SPHERE,0.29,0.5411
