 >REASHP: option FROM_FILE
      8144 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
   0.00000   0.00000   0.00000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
   1550    7   12   13 1 1 1
   1551    7   12   14 1 1 1
   1552    7   12   15 1 1 1
   1553    7   12   16 1 1 1
   1554    7   12   17 1 1 1
   1555    7   12   18 1 1 1
   1556    7   12   20 1 1 1
   1557    7   12   21 1 1 1
   1558    7   12   22 1 1 1
   1559    7   12   23 1 1 1
   1560    7   12   24 1 1 1
   1561    7   13    2 1 1 1
   1562    7   13    3 1 1 1
   1563    7   13    4 1 1 1
   1564    7   13    5 1 1 1
   1565    7   13    6 1 1 1
   1566    7   13    7 1 1 1
   1567    7   13    8 1 1 1
   1568    7   13    9 1 1 1
   1569    7   13   10 1 1 1
   1570    7   13   11 1 1 1
   1571    7   13   12 1 1 1
   1572    7   13   13 1 1 1
   1573    7   13   14 1 1 1
   1574    7   13   15 1 1 1
   1575    7   13   16 1 1 1
   1576    7   13   17 1 1 1
   1577    7   13   18 1 1 1
   1578    7   13   20 1 1 1
   1579    7   13   21 1 1 1
   1580    7   13   22 1 1 1
   1581    7   13   23 1 1 1
   1582    7   13   24 1 1 1
   1583    7   14    2 1 1 1
   1584    7   14    3 1 1 1
   1585    7   14    4 1 1 1
   1586    7   14    5 1 1 1
   1587    7   14    6 1 1 1
   1588    7   14    7 1 1 1
   1589    7   14    8 1 1 1
   1590    7   14    9 1 1 1
   1591    7   14   10 1 1 1
   1592    7   14   11 1 1 1
   1593    7   14   12 1 1 1
   1594    7   14   13 1 1 1
   1595    7   14   14 1 1 1
   1596    7   14   15 1 1 1
   1597    7   14   16 1 1 1
   1598    7   14   17 1 1 1
   1599    7   14   18 1 1 1
   1600    7   14   20 1 1 1
   1601    7   14   21 1 1 1
   1602    7   14   22 1 1 1
   1603    7   14   23 1 1 1
   1604    7   14   24 1 1 1
   1605    7   15    2 1 1 1
   1606    7   15    3 1 1 1
   1607    7   15    4 1 1 1
   1608    7   15    5 1 1 1
   1609    7   15    6 1 1 1
   1610    7   15    7 1 1 1
   1611    7   15    8 1 1 1
   1612    7   15    9 1 1 1
   1613    7   15   10 1 1 1
   1614    7   15   11 1 1 1
   1615    7   15   12 1 1 1
   1616    7   15   13 1 1 1
   1617    7   15   14 1 1 1
   1618    7   15   15 1 1 1
   1619    7   15   16 1 1 1
   1620    7   15   17 1 1 1
   1621    7   15   18 1 1 1
   1622    7   15   20 1 1 1
   1623    7   15   21 1 1 1
   1624    7   15   22 1 1 1
   1625    7   15   23 1 1 1
   1626    7   15   24 1 1 1
   1627    7   16    2 1 1 1
   1628    7   16    3 1 1 1
   1629    7   16    4 1 1 1
   1630    7   16    5 1 1 1
   1631    7   16    6 1 1 1
   1632    7   16    7 1 1 1
   1633    7   16    8 1 1 1
   1634    7   16    9 1 1 1
   1635    7   16   10 1 1 1
   1636    7   16   11 1 1 1
   1637    7   16   12 1 1 1
   1638    7   16   13 1 1 1
   1639    7   16   14 1 1 1
   1640    7   16   15 1 1 1
   1641    7   16   16 1 1 1
   1642    7   16   17 1 1 1
   1643    7   16   18 1 1 1
   1644    7   16   20 1 1 1
   1645    7   16   21 1 1 1
   1646    7   16   22 1 1 1
   1647    7   16   23 1 1 1
   1648    7   16   24 1 1 1
   1649    7   17    3 1 1 1
   1650    7   17    4 1 1 1
   1651    7   17    5 1 1 1
   1652    7   17    6 1 1 1
   1653    7   17    7 1 1 1
   1654    7   17    8 1 1 1
   1655    7   17    9 1 1 1
   1656    7   17   10 1 1 1
   1657    7   17   11 1 1 1
   1658    7   17   12 1 1 1
   1659    7   17   13 1 1 1
   1660    7   17   14 1 1 1
   1661    7   17   15 1 1 1
   1662    7   17   16 1 1 1
   1663    7   17   17 1 1 1
   1664    7   17   18 1 1 1
   1665    7   17   20 1 1 1
   1666    7   17   21 1 1 1
   1667    7   17   22 1 1 1
   1668    7   17   23 1 1 1
   1669    7   18    3 1 1 1
   1670    7   18    4 1 1 1
   1671    7   18    5 1 1 1
   1672    7   18    6 1 1 1
   1673    7   18    7 1 1 1
   1674    7   18    8 1 1 1
   1675    7   18    9 1 1 1
   1676    7   18   10 1 1 1
   1677    7   18   11 1 1 1
   1678    7   18   12 1 1 1
   1679    7   18   13 1 1 1
   1680    7   18   14 1 1 1
   1681    7   18   15 1 1 1
   1682    7   18   16 1 1 1
   1683    7   18   17 1 1 1
   1684    7   18   18 1 1 1
   1685    7   18   20 1 1 1
   1686    7   18   21 1 1 1
   1687    7   18   22 1 1 1
   1688    7   18   23 1 1 1
   1689    7   20    4 1 1 1
   1690    7   20    5 1 1 1
   1691    7   20    6 1 1 1
   1692    7   20    7 1 1 1
   1693    7   20    8 1 1 1
   1694    7   20    9 1 1 1
   1695    7   20   10 1 1 1
   1696    7   20   11 1 1 1
   1697    7   20   12 1 1 1
   1698    7   20   13 1 1 1
   1699    7   20   14 1 1 1
   1700    7   20   15 1 1 1
   1701    7   20   16 1 1 1
   1702    7   20   17 1 1 1
   1703    7   20   18 1 1 1
   1704    7   20   20 1 1 1
   1705    7   20   21 1 1 1
   1706    7   20   22 1 1 1
   1707    7   21    5 1 1 1
   1708    7   21    6 1 1 1
   1709    7   21    7 1 1 1
   1710    7   21    8 1 1 1
   1711    7   21    9 1 1 1
   1712    7   21   10 1 1 1
   1713    7   21   11 1 1 1
   1714    7   21   12 1 1 1
   1715    7   21   13 1 1 1
   1716    7   21   14 1 1 1
   1717    7   21   15 1 1 1
   1718    7   21   16 1 1 1
   1719    7   21   17 1 1 1
   1720    7   21   18 1 1 1
   1721    7   21   20 1 1 1
   1722    7   21   21 1 1 1
   1723    7   22    6 1 1 1
   1724    7   22    7 1 1 1
   1725    7   22    8 1 1 1
   1726    7   22    9 1 1 1
   1727    7   22   10 1 1 1
   1728    7   22   11 1 1 1
   1729    7   22   12 1 1 1
   1730    7   22   13 1 1 1
   1731    7   22   14 1 1 1
   1732    7   22   15 1 1 1
   1733    7   22   16 1 1 1
   1734    7   22   17 1 1 1
   1735    7   22   18 1 1 1
   1736    7   22   20 1 1 1
   1737    7   23    7 1 1 1
   1738    7   23    8 1 1 1
   1739    7   23    9 1 1 1
   1740    7   23   10 1 1 1
   1741    7   23   11 1 1 1
   1742    7   23   12 1 1 1
   1743    7   23   13 1 1 1
   1744    7   23   14 1 1 1
   1745    7   23   15 1 1 1
   1746    7   23   16 1 1 1
   1747    7   23   17 1 1 1
   1748    7   23   18 1 1 1
   1749    7   24    9 1 1 1
   1750    7   24   10 1 1 1
   1751    7   24   11 1 1 1
   1752    7   24   12 1 1 1
   1753    7   24   13 1 1 1
   1754    7   24   14 1 1 1
   1755    7   24   15 1 1 1
   1756    7   24   16 1 1 1
   1757    8    1   11 1 1 1
   1758    8    1   12 1 1 1
   1759    8    1   13 1 1 1
   1760    8    1   14 1 1 1
   1761    8    2    8 1 1 1
   1762    8    2    9 1 1 1
   1763    8    2   10 1 1 1
   1764    8    2   11 1 1 1
   1765    8    2   12 1 1 1
   1766    8    2   13 1 1 1
   1767    8    2   14 1 1 1
   1768    8    2   15 1 1 1
   1769    8    2   16 1 1 1
   1770    8    2   17 1 1 1
   1771    8    3    6 1 1 1
   1772    8    3    7 1 1 1
   1773    8    3    8 1 1 1
   1774    8    3    9 1 1 1
   1775    8    3   10 1 1 1
   1776    8    3   11 1 1 1
   1777    8    3   12 1 1 1
   1778    8    3   13 1 1 1
   1779    8    3   14 1 1 1
   1780    8    3   15 1 1 1
   1781    8    3   16 1 1 1
   1782    8    3   17 1 1 1
   1783    8    3   18 1 1 1
   1784    8    3   20 1 1 1
   1785    8    4    5 1 1 1
   1786    8    4    6 1 1 1
   1787    8    4    7 1 1 1
   1788    8    4    8 1 1 1
   1789    8    4    9 1 1 1
   1790    8    4   10 1 1 1
   1791    8    4   11 1 1 1
   1792    8    4   12 1 1 1
   1793    8    4   13 1 1 1
   1794    8    4   14 1 1 1
   1795    8    4   15 1 1 1
   1796    8    4   16 1 1 1
   1797    8    4   17 1 1 1
   1798    8    4   18 1 1 1
   1799    8    4   20 1 1 1
   1800    8    4   21 1 1 1
   1801    8    5    4 1 1 1
   1802    8    5    5 1 1 1
   1803    8    5    6 1 1 1
   1804    8    5    7 1 1 1
   1805    8    5    8 1 1 1
   1806    8    5    9 1 1 1
   1807    8    5   10 1 1 1
   1808    8    5   11 1 1 1
   1809    8    5   12 1 1 1
   1810    8    5   13 1 1 1
   1811    8    5   14 1 1 1
   1812    8    5   15 1 1 1
   1813    8    5   16 1 1 1
   1814    8    5   17 1 1 1
   1815    8    5   18 1 1 1
   1816    8    5   20 1 1 1
   1817    8    5   21 1 1 1
   1818    8    5   22 1 1 1
   1819    8    6    3 1 1 1
   1820    8    6    4 1 1 1
   1821    8    6    5 1 1 1
   1822    8    6    6 1 1 1
   1823    8    6    7 1 1 1
   1824    8    6    8 1 1 1
   1825    8    6    9 1 1 1
   1826    8    6   10 1 1 1
   1827    8    6   11 1 1 1
   1828    8    6   12 1 1 1
   1829    8    6   13 1 1 1
   1830    8    6   14 1 1 1
   1831    8    6   15 1 1 1
   1832    8    6   16 1 1 1
   1833    8    6   17 1 1 1
   1834    8    6   18 1 1 1
   1835    8    6   20 1 1 1
   1836    8    6   21 1 1 1
   1837    8    6   22 1 1 1
   1838    8    6   23 1 1 1
   1839    8    7    3 1 1 1
   1840    8    7    4 1 1 1
   1841    8    7    5 1 1 1
   1842    8    7    6 1 1 1
   1843    8    7    7 1 1 1
   1844    8    7    8 1 1 1
   1845    8    7    9 1 1 1
   1846    8    7   10 1 1 1
   1847    8    7   11 1 1 1
   1848    8    7   12 1 1 1
   1849    8    7   13 1 1 1
   1850    8    7   14 1 1 1
   1851    8    7   15 1 1 1
   1852    8    7   16 1 1 1
   1853    8    7   17 1 1 1
   1854    8    7   18 1 1 1
   1855    8    7   20 1 1 1
   1856    8    7   21 1 1 1
   1857    8    7   22 1 1 1
   1858    8    7   23 1 1 1
   1859    8    8    2 1 1 1
   1860    8    8    3 1 1 1
   1861    8    8    4 1 1 1
   1862    8    8    5 1 1 1
   1863    8    8    6 1 1 1
   1864    8    8    7 1 1 1
   1865    8    8    8 1 1 1
   1866    8    8    9 1 1 1
   1867    8    8   10 1 1 1
   1868    8    8   11 1 1 1
   1869    8    8   12 1 1 1
   1870    8    8   13 1 1 1
   1871    8    8   14 1 1 1
   1872    8    8   15 1 1 1
   1873    8    8   16 1 1 1
   1874    8    8   17 1 1 1
   1875    8    8   18 1 1 1
   1876    8    8   20 1 1 1
   1877    8    8   21 1 1 1
   1878    8    8   22 1 1 1
   1879    8    8   23 1 1 1
   1880    8    8   24 1 1 1
   1881    8    9    2 1 1 1
   1882    8    9    3 1 1 1
   1883    8    9    4 1 1 1
   1884    8    9    5 1 1 1
   1885    8    9    6 1 1 1
   1886    8    9    7 1 1 1
   1887    8    9    8 1 1 1
   1888    8    9    9 1 1 1
   1889    8    9   10 1 1 1
   1890    8    9   11 1 1 1
   1891    8    9   12 1 1 1
   1892    8    9   13 1 1 1
   1893    8    9   14 1 1 1
   1894    8    9   15 1 1 1
   1895    8    9   16 1 1 1
   1896    8    9   17 1 1 1
   1897    8    9   18 1 1 1
   1898    8    9   20 1 1 1
   1899    8    9   21 1 1 1
   1900    8    9   22 1 1 1
   1901    8    9   23 1 1 1
   1902    8    9   24 1 1 1
   1903    8   10    2 1 1 1
   1904    8   10    3 1 1 1
   1905    8   10    4 1 1 1
   1906    8   10    5 1 1 1
   1907    8   10    6 1 1 1
   1908    8   10    7 1 1 1
   1909    8   10    8 1 1 1
   1910    8   10    9 1 1 1
   1911    8   10   10 1 1 1
   1912    8   10   11 1 1 1
   1913    8   10   12 1 1 1
   1914    8   10   13 1 1 1
   1915    8   10   14 1 1 1
   1916    8   10   15 1 1 1
   1917    8   10   16 1 1 1
   1918    8   10   17 1 1 1
   1919    8   10   18 1 1 1
   1920    8   10   20 1 1 1
   1921    8   10   21 1 1 1
   1922    8   10   22 1 1 1
   1923    8   10   23 1 1 1
   1924    8   10   24 1 1 1
   1925    8   11    1 1 1 1
   1926    8   11    2 1 1 1
   1927    8   11    3 1 1 1
   1928    8   11    4 1 1 1
   1929    8   11    5 1 1 1
   1930    8   11    6 1 1 1
   1931    8   11    7 1 1 1
   1932    8   11    8 1 1 1
   1933    8   11    9 1 1 1
   1934    8   11   10 1 1 1
   1935    8   11   11 1 1 1
   1936    8   11   12 1 1 1
   1937    8   11   13 1 1 1
   1938    8   11   14 1 1 1
   1939    8   11   15 1 1 1
   1940    8   11   16 1 1 1
   1941    8   11   17 1 1 1
   1942    8   11   18 1 1 1
   1943    8   11   20 1 1 1
   1944    8   11   21 1 1 1
   1945    8   11   22 1 1 1
   1946    8   11   23 1 1 1
   1947    8   11   24 1 1 1
   1948    8   11   25 1 1 1
   1949    8   12    1 1 1 1
   1950    8   12    2 1 1 1
   1951    8   12    3 1 1 1
   1952    8   12    4 1 1 1
   1953    8   12    5 1 1 1
   1954    8   12    6 1 1 1
   1955    8   12    7 1 1 1
   1956    8   12    8 1 1 1
   1957    8   12    9 1 1 1
   1958    8   12   10 1 1 1
   1959    8   12   11 1 1 1
   1960    8   12   12 1 1 1
   1961    8   12   13 1 1 1
   1962    8   12   14 1 1 1
   1963    8   12   15 1 1 1
   1964    8   12   16 1 1 1
   1965    8   12   17 1 1 1
   1966    8   12   18 1 1 1
   1967    8   12   20 1 1 1
   1968    8   12   21 1 1 1
   1969    8   12   22 1 1 1
   1970    8   12   23 1 1 1
   1971    8   12   24 1 1 1
   1972    8   12   25 1 1 1
   1973    8   13    1 1 1 1
   1974    8   13    2 1 1 1
   1975    8   13    3 1 1 1
   1976    8   13    4 1 1 1
   1977    8   13    5 1 1 1
   1978    8   13    6 1 1 1
   1979    8   13    7 1 1 1
   1980    8   13    8 1 1 1
   1981    8   13    9 1 1 1
   1982    8   13   10 1 1 1
   1983    8   13   11 1 1 1
   1984    8   13   12 1 1 1
   1985    8   13   13 1 1 1
   1986    8   13   14 1 1 1
   1987    8   13   15 1 1 1
   1988    8   13   16 1 1 1
   1989    8   13   17 1 1 1
   1990    8   13   18 1 1 1
   1991    8   13   20 1 1 1
   1992    8   13   21 1 1 1
   1993    8   13   22 1 1 1
   1994    8   13   23 1 1 1
   1995    8   13   24 1 1 1
   1996    8   13   25 1 1 1
   1997    8   14    1 1 1 1
   1998    8   14    2 1 1 1
   1999    8   14    3 1 1 1
   2000    8   14    4 1 1 1
   2001    8   14    5 1 1 1
   2002    8   14    6 1 1 1
   2003    8   14    7 1 1 1
   2004    8   14    8 1 1 1
   2005    8   14    9 1 1 1
   2006    8   14   10 1 1 1
   2007    8   14   11 1 1 1
   2008    8   14   12 1 1 1
   2009    8   14   13 1 1 1
   2010    8   14   14 1 1 1
   2011    8   14   15 1 1 1
   2012    8   14   16 1 1 1
   2013    8   14   17 1 1 1
   2014    8   14   18 1 1 1
   2015    8   14   20 1 1 1
   2016    8   14   21 1 1 1
   2017    8   14   22 1 1 1
   2018    8   14   23 1 1 1
   2019    8   14   24 1 1 1
   2020    8   14   25 1 1 1
   2021    8   15    2 1 1 1
   2022    8   15    3 1 1 1
   2023    8   15    4 1 1 1
   2024    8   15    5 1 1 1
   2025    8   15    6 1 1 1
   2026    8   15    7 1 1 1
   2027    8   15    8 1 1 1
   2028    8   15    9 1 1 1
   2029    8   15   10 1 1 1
   2030    8   15   11 1 1 1
   2031    8   15   12 1 1 1
   2032    8   15   13 1 1 1
   2033    8   15   14 1 1 1
   2034    8   15   15 1 1 1
   2035    8   15   16 1 1 1
   2036    8   15   17 1 1 1
   2037    8   15   18 1 1 1
   2038    8   15   20 1 1 1
   2039    8   15   21 1 1 1
   2040    8   15   22 1 1 1
   2041    8   15   23 1 1 1
   2042    8   15   24 1 1 1
   2043    8   16    2 1 1 1
   2044    8   16    3 1 1 1
   2045    8   16    4 1 1 1
   2046    8   16    5 1 1 1
   2047    8   16    6 1 1 1
   2048    8   16    7 1 1 1
   2049    8   16    8 1 1 1
   2050    8   16    9 1 1 1
   2051    8   16   10 1 1 1
   2052    8   16   11 1 1 1
   2053    8   16   12 1 1 1
   2054    8   16   13 1 1 1
   2055    8   16   14 1 1 1
   2056    8   16   15 1 1 1
   2057    8   16   16 1 1 1
   2058    8   16   17 1 1 1
   2059    8   16   18 1 1 1
   2060    8   16   20 1 1 1
   2061    8   16   21 1 1 1
   2062    8   16   22 1 1 1
   2063    8   16   23 1 1 1
   2064    8   16   24 1 1 1
   2065    8   17    2 1 1 1
   2066    8   17    3 1 1 1
   2067    8   17    4 1 1 1
   2068    8   17    5 1 1 1
   2069    8   17    6 1 1 1
   2070    8   17    7 1 1 1
   2071    8   17    8 1 1 1
   2072    8   17    9 1 1 1
   2073    8   17   10 1 1 1
   2074    8   17   11 1 1 1
   2075    8   17   12 1 1 1
   2076    8   17   13 1 1 1
   2077    8   17   14 1 1 1
   2078    8   17   15 1 1 1
   2079    8   17   16 1 1 1
   2080    8   17   17 1 1 1
   2081    8   17   18 1 1 1
   2082    8   17   20 1 1 1
   2083    8   17   21 1 1 1
   2084    8   17   22 1 1 1
   2085    8   17   23 1 1 1
   2086    8   17   24 1 1 1
   2087    8   18    3 1 1 1
   2088    8   18    4 1 1 1
   2089    8   18    5 1 1 1
   2090    8   18    6 1 1 1
   2091    8   18    7 1 1 1
   2092    8   18    8 1 1 1
   2093    8   18    9 1 1 1
   2094    8   18   10 1 1 1
   2095    8   18   11 1 1 1
   2096    8   18   12 1 1 1
   2097    8   18   13 1 1 1
   2098    8   18   14 1 1 1
   2099    8   18   15 1 1 1
   2100    8   18   16 1 1 1
   2101    8   18   17 1 1 1
   2102    8   18   18 1 1 1
   2103    8   18   20 1 1 1
   2104    8   18   21 1 1 1
   2105    8   18   22 1 1 1
   2106    8   18   23 1 1 1
   2107    8   20    3 1 1 1
   2108    8   20    4 1 1 1
   2109    8   20    5 1 1 1
   2110    8   20    6 1 1 1
   2111    8   20    7 1 1 1
   2112    8   20    8 1 1 1
   2113    8   20    9 1 1 1
   2114    8   20   10 1 1 1
   2115    8   20   11 1 1 1
   2116    8   20   12 1 1 1
   2117    8   20   13 1 1 1
   2118    8   20   14 1 1 1
   2119    8   20   15 1 1 1
   2120    8   20   16 1 1 1
   2121    8   20   17 1 1 1
   2122    8   20   18 1 1 1
   2123    8   20   20 1 1 1
   2124    8   20   21 1 1 1
   2125    8   20   22 1 1 1
   2126    8   20   23 1 1 1
   2127    8   21    4 1 1 1
   2128    8   21    5 1 1 1
   2129    8   21    6 1 1 1
   2130    8   21    7 1 1 1
   2131    8   21    8 1 1 1
   2132    8   21    9 1 1 1
   2133    8   21   10 1 1 1
   2134    8   21   11 1 1 1
   2135    8   21   12 1 1 1
   2136    8   21   13 1 1 1
   2137    8   21   14 1 1 1
   2138    8   21   15 1 1 1
   2139    8   21   16 1 1 1
   2140    8   21   17 1 1 1
   2141    8   21   18 1 1 1
   2142    8   21   20 1 1 1
   2143    8   21   21 1 1 1
   2144    8   21   22 1 1 1
   2145    8   22    5 1 1 1
   2146    8   22    6 1 1 1
   2147    8   22    7 1 1 1
   2148    8   22    8 1 1 1
   2149    8   22    9 1 1 1
   2150    8   22   10 1 1 1
   2151    8   22   11 1 1 1
   2152    8   22   12 1 1 1
   2153    8   22   13 1 1 1
   2154    8   22   14 1 1 1
   2155    8   22   15 1 1 1
   2156    8   22   16 1 1 1
   2157    8   22   17 1 1 1
   2158    8   22   18 1 1 1
   2159    8   22   20 1 1 1
   2160    8   22   21 1 1 1
   2161    8   23    6 1 1 1
   2162    8   23    7 1 1 1
   2163    8   23    8 1 1 1
   2164    8   23    9 1 1 1
   2165    8   23   10 1 1 1
   2166    8   23   11 1 1 1
   2167    8   23   12 1 1 1
   2168    8   23   13 1 1 1
   2169    8   23   14 1 1 1
   2170    8   23   15 1 1 1
   2171    8   23   16 1 1 1
   2172    8   23   17 1 1 1
   2173    8   23   18 1 1 1
   2174    8   23   20 1 1 1
   2175    8   24    8 1 1 1
   2176    8   24    9 1 1 1
   2177    8   24   10 1 1 1
   2178    8   24   11 1 1 1
   2179    8   24   12 1 1 1
   2180    8   24   13 1 1 1
   2181    8   24   14 1 1 1
   2182    8   24   15 1 1 1
   2183    8   24   16 1 1 1
   2184    8   24   17 1 1 1
   2185    8   25   11 1 1 1
   2186    8   25   12 1 1 1
   2187    8   25   13 1 1 1
   2188    8   25   14 1 1 1
   2189    9    1   10 1 1 1
   2190    9    1   11 1 1 1
   2191    9    1   12 1 1 1
   2192    9    1   13 1 1 1
   2193    9    1   14 1 1 1
   2194    9    1   15 1 1 1
   2195    9    2    7 1 1 1
   2196    9    2    8 1 1 1
   2197    9    2    9 1 1 1
   2198    9    2   10 1 1 1
   2199    9    2   11 1 1 1
   2200    9    2   12 1 1 1
   2201    9    2   13 1 1 1
   2202    9    2   14 1 1 1
   2203    9    2   15 1 1 1
   2204    9    2   16 1 1 1
   2205    9    2   17 1 1 1
   2206    9    2   18 1 1 1
   2207    9    3    6 1 1 1
   2208    9    3    7 1 1 1
   2209    9    3    8 1 1 1
   2210    9    3    9 1 1 1
   2211    9    3   10 1 1 1
   2212    9    3   11 1 1 1
   2213    9    3   12 1 1 1
   2214    9    3   13 1 1 1
   2215    9    3   14 1 1 1
   2216    9    3   15 1 1 1
   2217    9    3   16 1 1 1
   2218    9    3   17 1 1 1
   2219    9    3   18 1 1 1
   2220    9    3   20 1 1 1
   2221    9    4    5 1 1 1
   2222    9    4    6 1 1 1
   2223    9    4    7 1 1 1
   2224    9    4    8 1 1 1
   2225    9    4    9 1 1 1
   2226    9    4   10 1 1 1
   2227    9    4   11 1 1 1
   2228    9    4   12 1 1 1
   2229    9    4   13 1 1 1
   2230    9    4   14 1 1 1
   2231    9    4   15 1 1 1
   2232    9    4   16 1 1 1
   2233    9    4   17 1 1 1
   2234    9    4   18 1 1 1
   2235    9    4   20 1 1 1
   2236    9    4   21 1 1 1
   2237    9    5    4 1 1 1
   2238    9    5    5 1 1 1
   2239    9    5    6 1 1 1
   2240    9    5    7 1 1 1
   2241    9    5    8 1 1 1
   2242    9    5    9 1 1 1
   2243    9    5   10 1 1 1
   2244    9    5   11 1 1 1
   2245    9    5   12 1 1 1
   2246    9    5   13 1 1 1
   2247    9    5   14 1 1 1
   2248    9    5   15 1 1 1
   2249    9    5   16 1 1 1
   2250    9    5   17 1 1 1
   2251    9    5   18 1 1 1
   2252    9    5   20 1 1 1
   2253    9    5   21 1 1 1
   2254    9    5   22 1 1 1
   2255    9    6    3 1 1 1
   2256    9    6    4 1 1 1
   2257    9    6    5 1 1 1
   2258    9    6    6 1 1 1
   2259    9    6    7 1 1 1
   2260    9    6    8 1 1 1
   2261    9    6    9 1 1 1
   2262    9    6   10 1 1 1
   2263    9    6   11 1 1 1
   2264    9    6   12 1 1 1
   2265    9    6   13 1 1 1
   2266    9    6   14 1 1 1
   2267    9    6   15 1 1 1
   2268    9    6   16 1 1 1
   2269    9    6   17 1 1 1
   2270    9    6   18 1 1 1
   2271    9    6   20 1 1 1
   2272    9    6   21 1 1 1
   2273    9    6   22 1 1 1
   2274    9    6   23 1 1 1
   2275    9    7    2 1 1 1
   2276    9    7    3 1 1 1
   2277    9    7    4 1 1 1
   2278    9    7    5 1 1 1
   2279    9    7    6 1 1 1
   2280    9    7    7 1 1 1
   2281    9    7    8 1 1 1
   2282    9    7    9 1 1 1
   2283    9    7   10 1 1 1
   2284    9    7   11 1 1 1
   2285    9    7   12 1 1 1
   2286    9    7   13 1 1 1
   2287    9    7   14 1 1 1
   2288    9    7   15 1 1 1
   2289    9    7   16 1 1 1
   2290    9    7   17 1 1 1
   2291    9    7   18 1 1 1
   2292    9    7   20 1 1 1
   2293    9    7   21 1 1 1
   2294    9    7   22 1 1 1
   2295    9    7   23 1 1 1
   2296    9    7   24 1 1 1
   2297    9    8    2 1 1 1
   2298    9    8    3 1 1 1
   2299    9    8    4 1 1 1
   2300    9    8    5 1 1 1
   2301    9    8    6 1 1 1
   2302    9    8    7 1 1 1
   2303    9    8    8 1 1 1
   2304    9    8    9 1 1 1
   2305    9    8   10 1 1 1
   2306    9    8   11 1 1 1
   2307    9    8   12 1 1 1
   2308    9    8   13 1 1 1
   2309    9    8   14 1 1 1
   2310    9    8   15 1 1 1
   2311    9    8   16 1 1 1
   2312    9    8   17 1 1 1
   2313    9    8   18 1 1 1
   2314    9    8   20 1 1 1
   2315    9    8   21 1 1 1
   2316    9    8   22 1 1 1
   2317    9    8   23 1 1 1
   2318    9    8   24 1 1 1
   2319    9    9    2 1 1 1
   2320    9    9    3 1 1 1
   2321    9    9    4 1 1 1
   2322    9    9    5 1 1 1
   2323    9    9    6 1 1 1
   2324    9    9    7 1 1 1
   2325    9    9    8 1 1 1
   2326    9    9    9 1 1 1
   2327    9    9   10 1 1 1
   2328    9    9   11 1 1 1
   2329    9    9   12 1 1 1
   2330    9    9   13 1 1 1
   2331    9    9   14 1 1 1
   2332    9    9   15 1 1 1
   2333    9    9   16 1 1 1
   2334    9    9   17 1 1 1
   2335    9    9   18 1 1 1
   2336    9    9   20 1 1 1
   2337    9    9   21 1 1 1
   2338    9    9   22 1 1 1
   2339    9    9   23 1 1 1
   2340    9    9   24 1 1 1
   2341    9   10    1 1 1 1
   2342    9   10    2 1 1 1
   2343    9   10    3 1 1 1
   2344    9   10    4 1 1 1
   2345    9   10    5 1 1 1
   2346    9   10    6 1 1 1
   2347    9   10    7 1 1 1
   2348    9   10    8 1 1 1
   2349    9   10    9 1 1 1
   2350    9   10   10 1 1 1
   2351    9   10   11 1 1 1
   2352    9   10   12 1 1 1
   2353    9   10   13 1 1 1
   2354    9   10   14 1 1 1
   2355    9   10   15 1 1 1
   2356    9   10   16 1 1 1
   2357    9   10   17 1 1 1
   2358    9   10   18 1 1 1
   2359    9   10   20 1 1 1
   2360    9   10   21 1 1 1
   2361    9   10   22 1 1 1
   2362    9   10   23 1 1 1
   2363    9   10   24 1 1 1
   2364    9   10   25 1 1 1
   2365    9   11    1 1 1 1
   2366    9   11    2 1 1 1
   2367    9   11    3 1 1 1
   2368    9   11    4 1 1 1
   2369    9   11    5 1 1 1
   2370    9   11    6 1 1 1
   2371    9   11    7 1 1 1
   2372    9   11    8 1 1 1
   2373    9   11    9 1 1 1
   2374    9   11   10 1 1 1
   2375    9   11   11 1 1 1
   2376    9   11   12 1 1 1
   2377    9   11   13 1 1 1
   2378    9   11   14 1 1 1
   2379    9   11   15 1 1 1
   2380    9   11   16 1 1 1
   2381    9   11   17 1 1 1
   2382    9   11   18 1 1 1
   2383    9   11   20 1 1 1
   2384    9   11   21 1 1 1
   2385    9   11   22 1 1 1
   2386    9   11   23 1 1 1
   2387    9   11   24 1 1 1
   2388    9   11   25 1 1 1
   2389    9   12    1 1 1 1
   2390    9   12    2 1 1 1
   2391    9   12    3 1 1 1
   2392    9   12    4 1 1 1
   2393    9   12    5 1 1 1
   2394    9   12    6 1 1 1
   2395    9   12    7 1 1 1
   2396    9   12    8 1 1 1
   2397    9   12    9 1 1 1
   2398    9   12   10 1 1 1
   2399    9   12   11 1 1 1
   2400    9   12   12 1 1 1
   2401    9   12   13 1 1 1
   2402    9   12   14 1 1 1
   2403    9   12   15 1 1 1
   2404    9   12   16 1 1 1
   2405    9   12   17 1 1 1
   2406    9   12   18 1 1 1
   2407    9   12   20 1 1 1
   2408    9   12   21 1 1 1
   2409    9   12   22 1 1 1
   2410    9   12   23 1 1 1
   2411    9   12   24 1 1 1
   2412    9   12   25 1 1 1
   2413    9   13    1 1 1 1
