 >TARELL  ellipsoidal grain; AX,AY,AZ= 20.0000 20.0000 20.0000
      4224 = NAT
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
   0.50000   0.50000   0.50000 = lattice offset x0(1-3) = (x_TF,y_TF,z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
   2322    1    2    0 1 1 1
   2323    2    2    0 1 1 1
   2324    3    2    0 1 1 1
   2325    4    2    0 1 1 1
   2326    5    2    0 1 1 1
   2327    6    2    0 1 1 1
   2328    7    2    0 1 1 1
   2329    8    2    0 1 1 1
   2330    9    2    0 1 1 1
   2331   -9    3    0 1 1 1
   2332   -8    3    0 1 1 1
   2333   -7    3    0 1 1 1
   2334   -6    3    0 1 1 1
   2335   -5    3    0 1 1 1
   2336   -4    3    0 1 1 1
   2337   -3    3    0 1 1 1
   2338   -2    3    0 1 1 1
   2339   -1    3    0 1 1 1
   2340    0    3    0 1 1 1
   2341    1    3    0 1 1 1
   2342    2    3    0 1 1 1
   2343    3    3    0 1 1 1
   2344    4    3    0 1 1 1
   2345    5    3    0 1 1 1
   2346    6    3    0 1 1 1
   2347    7    3    0 1 1 1
   2348    8    3    0 1 1 1
   2349   -9    4    0 1 1 1
   2350   -8    4    0 1 1 1
   2351   -7    4    0 1 1 1
   2352   -6    4    0 1 1 1
   2353   -5    4    0 1 1 1
   2354   -4    4    0 1 1 1
   2355   -3    4    0 1 1 1
   2356   -2    4    0 1 1 1
   2357   -1    4    0 1 1 1
   2358    0    4    0 1 1 1
   2359    1    4    0 1 1 1
   2360    2    4    0 1 1 1
   2361    3    4    0 1 1 1
   2362    4    4    0 1 1 1
   2363    5    4    0 1 1 1
   2364    6    4    0 1 1 1
   2365    7    4    0 1 1 1
   2366    8    4    0 1 1 1
   2367   -8    5    0 1 1 1
   2368   -7    5    0 1 1 1
   2369   -6    5    0 1 1 1
   2370   -5    5    0 1 1 1
   2371   -4    5    0 1 1 1
   2372   -3    5    0 1 1 1
   2373   -2    5    0 1 1 1
   2374   -1    5    0 1 1 1
   2375    0    5    0 1 1 1
   2376    1    5    0 1 1 1
   2377    2    5    0 1 1 1
   2378    3    5    0 1 1 1
   2379    4    5    0 1 1 1
   2380    5    5    0 1 1 1
   2381    6    5    0 1 1 1
   2382    7    5    0 1 1 1
   2383   -8    6    0 1 1 1
   2384   -7    6    0 1 1 1
   2385   -6    6    0 1 1 1
   2386   -5    6    0 1 1 1
   2387   -4    6    0 1 1 1
   2388   -3    6    0 1 1 1
   2389   -2    6    0 1 1 1
   2390   -1    6    0 1 1 1
   2391    0    6    0 1 1 1
   2392    1    6    0 1 1 1
   2393    2    6    0 1 1 1
   2394    3    6    0 1 1 1
   2395    4    6    0 1 1 1
   2396    5    6    0 1 1 1
   2397    6    6    0 1 1 1
   2398    7    6    0 1 1 1
   2399   -7    7    0 1 1 1
   2400   -6    7    0 1 1 1
   2401   -5    7    0 1 1 1
   2402   -4    7    0 1 1 1
   2403   -3    7    0 1 1 1
   2404   -2    7    0 1 1 1
   2405   -1    7    0 1 1 1
   2406    0    7    0 1 1 1
   2407    1    7    0 1 1 1
   2408    2    7    0 1 1 1
   2409    3    7    0 1 1 1
   2410    4    7    0 1 1 1
   2411    5    7    0 1 1 1
   2412    6    7    0 1 1 1
   2413   -5    8    0 1 1 1
   2414   -4    8    0 1 1 1
   2415   -3    8    0 1 1 1
   2416   -2    8    0 1 1 1
   2417   -1    8    0 1 1 1
   2418    0    8    0 1 1 1
   2419    1    8    0 1 1 1
   2420    2    8    0 1 1 1
   2421    3    8    0 1 1 1
   2422    4    8    0 1 1 1
   2423   -3    9    0 1 1 1
   2424   -2    9    0 1 1 1
   2425   -1    9    0 1 1 1
   2426    0    9    0 1 1 1
   2427    1    9    0 1 1 1
   2428    2    9    0 1 1 1
   2429   -3  -10    1 1 1 1
   2430   -2  -10    1 1 1 1
   2431   -1  -10    1 1 1 1
   2432    0  -10    1 1 1 1
   2433    1  -10    1 1 1 1
   2434    2  -10    1 1 1 1
   2435   -5   -9    1 1 1 1
   2436   -4   -9    1 1 1 1
   2437   -3   -9    1 1 1 1
   2438   -2   -9    1 1 1 1
   2439   -1   -9    1 1 1 1
   2440    0   -9    1 1 1 1
   2441    1   -9    1 1 1 1
   2442    2   -9    1 1 1 1
   2443    3   -9    1 1 1 1
   2444    4   -9    1 1 1 1
   2445   -6   -8    1 1 1 1
   2446   -5   -8    1 1 1 1
   2447   -4   -8    1 1 1 1
   2448   -3   -8    1 1 1 1
   2449   -2   -8    1 1 1 1
   2450   -1   -8    1 1 1 1
   2451    0   -8    1 1 1 1
   2452    1   -8    1 1 1 1
   2453    2   -8    1 1 1 1
   2454    3   -8    1 1 1 1
   2455    4   -8    1 1 1 1
   2456    5   -8    1 1 1 1
   2457   -7   -7    1 1 1 1
   2458   -6   -7    1 1 1 1
   2459   -5   -7    1 1 1 1
   2460   -4   -7    1 1 1 1
   2461   -3   -7    1 1 1 1
   2462   -2   -7    1 1 1 1
   2463   -1   -7    1 1 1 1
   2464    0   -7    1 1 1 1
   2465    1   -7    1 1 1 1
   2466    2   -7    1 1 1 1
   2467    3   -7    1 1 1 1
   2468    4   -7    1 1 1 1
   2469    5   -7    1 1 1 1
   2470    6   -7    1 1 1 1
   2471   -8   -6    1 1 1 1
   2472   -7   -6    1 1 1 1
   2473   -6   -6    1 1 1 1
   2474   -5   -6    1 1 1 1
   2475   -4   -6    1 1 1 1
   2476   -3   -6    1 1 1 1
   2477   -2   -6    1 1 1 1
   2478   -1   -6    1 1 1 1
   2479    0   -6    1 1 1 1
   2480    1   -6    1 1 1 1
   2481    2   -6    1 1 1 1
   2482    3   -6    1 1 1 1
   2483    4   -6    1 1 1 1
   2484    5   -6    1 1 1 1
   2485    6   -6    1 1 1 1
   2486    7   -6    1 1 1 1
   2487   -9   -5    1 1 1 1
   2488   -8   -5    1 1 1 1
   2489   -7   -5    1 1 1 1
   2490   -6   -5    1 1 1 1
   2491   -5   -5    1 1 1 1
   2492   -4   -5    1 1 1 1
   2493   -3   -5    1 1 1 1
   2494   -2   -5    1 1 1 1
   2495   -1   -5    1 1 1 1
   2496    0   -5    1 1 1 1
   2497    1   -5    1 1 1 1
   2498    2   -5    1 1 1 1
   2499    3   -5    1 1 1 1
   2500    4   -5    1 1 1 1
   2501    5   -5    1 1 1 1
   2502    6   -5    1 1 1 1
   2503    7   -5    1 1 1 1
   2504    8   -5    1 1 1 1
   2505   -9   -4    1 1 1 1
   2506   -8   -4    1 1 1 1
   2507   -7   -4    1 1 1 1
   2508   -6   -4    1 1 1 1
   2509   -5   -4    1 1 1 1
   2510   -4   -4    1 1 1 1
   2511   -3   -4    1 1 1 1
   2512   -2   -4    1 1 1 1
   2513   -1   -4    1 1 1 1
   2514    0   -4    1 1 1 1
   2515    1   -4    1 1 1 1
   2516    2   -4    1 1 1 1
   2517    3   -4    1 1 1 1
   2518    4   -4    1 1 1 1
   2519    5   -4    1 1 1 1
   2520    6   -4    1 1 1 1
   2521    7   -4    1 1 1 1
   2522    8   -4    1 1 1 1
   2523  -10   -3    1 1 1 1
   2524   -9   -3    1 1 1 1
   2525   -8   -3    1 1 1 1
   2526   -7   -3    1 1 1 1
   2527   -6   -3    1 1 1 1
   2528   -5   -3    1 1 1 1
   2529   -4   -3    1 1 1 1
   2530   -3   -3    1 1 1 1
   2531   -2   -3    1 1 1 1
   2532   -1   -3    1 1 1 1
   2533    0   -3    1 1 1 1
   2534    1   -3    1 1 1 1
   2535    2   -3    1 1 1 1
   2536    3   -3    1 1 1 1
   2537    4   -3    1 1 1 1
   2538    5   -3    1 1 1 1
   2539    6   -3    1 1 1 1
   2540    7   -3    1 1 1 1
   2541    8   -3    1 1 1 1
   2542    9   -3    1 1 1 1
   2543  -10   -2    1 1 1 1
   2544   -9   -2    1 1 1 1
   2545   -8   -2    1 1 1 1
   2546   -7   -2    1 1 1 1
   2547   -6   -2    1 1 1 1
   2548   -5   -2    1 1 1 1
   2549   -4   -2    1 1 1 1
   2550   -3   -2    1 1 1 1
   2551   -2   -2    1 1 1 1
   2552   -1   -2    1 1 1 1
   2553    0   -2    1 1 1 1
   2554    1   -2    1 1 1 1
   2555    2   -2    1 1 1 1
   2556    3   -2    1 1 1 1
   2557    4   -2    1 1 1 1
   2558    5   -2    1 1 1 1
   2559    6   -2    1 1 1 1
   2560    7   -2    1 1 1 1
   2561    8   -2    1 1 1 1
   2562    9   -2    1 1 1 1
   2563  -10   -1    1 1 1 1
   2564   -9   -1    1 1 1 1
   2565   -8   -1    1 1 1 1
   2566   -7   -1    1 1 1 1
   2567   -6   -1    1 1 1 1
   2568   -5   -1    1 1 1 1
   2569   -4   -1    1 1 1 1
   2570   -3   -1    1 1 1 1
   2571   -2   -1    1 1 1 1
   2572   -1   -1    1 1 1 1
   2573    0   -1    1 1 1 1
   2574    1   -1    1 1 1 1
   2575    2   -1    1 1 1 1
   2576    3   -1    1 1 1 1
   2577    4   -1    1 1 1 1
   2578    5   -1    1 1 1 1
   2579    6   -1    1 1 1 1
   2580    7   -1    1 1 1 1
   2581    8   -1    1 1 1 1
   2582    9   -1    1 1 1 1
   2583  -10    0    1 1 1 1
   2584   -9    0    1 1 1 1
   2585   -8    0    1 1 1 1
   2586   -7    0    1 1 1 1
   2587   -6    0    1 1 1 1
   2588   -5    0    1 1 1 1
   2589   -4    0    1 1 1 1
   2590   -3    0    1 1 1 1
   2591   -2    0    1 1 1 1
   2592   -1    0    1 1 1 1
   2593    0    0    1 1 1 1
   2594    1    0    1 1 1 1
   2595    2    0    1 1 1 1
   2596    3    0    1 1 1 1
   2597    4    0    1 1 1 1
   2598    5    0    1 1 1 1
   2599    6    0    1 1 1 1
   2600    7    0    1 1 1 1
   2601    8    0    1 1 1 1
   2602    9    0    1 1 1 1
   2603  -10    1    1 1 1 1
   2604   -9    1    1 1 1 1
   2605   -8    1    1 1 1 1
   2606   -7    1    1 1 1 1
   2607   -6    1    1 1 1 1
   2608   -5    1    1 1 1 1
   2609   -4    1    1 1 1 1
   2610   -3    1    1 1 1 1
   2611   -2    1    1 1 1 1
   2612   -1    1    1 1 1 1
   2613    0    1    1 1 1 1
   2614    1    1    1 1 1 1
   2615    2    1    1 1 1 1
   2616    3    1    1 1 1 1
   2617    4    1    1 1 1 1
   2618    5    1    1 1 1 1
   2619    6    1    1 1 1 1
   2620    7    1    1 1 1 1
   2621    8    1    1 1 1 1
   2622    9    1    1 1 1 1
   2623  -10    2    1 1 1 1
   2624   -9    2    1 1 1 1
   2625   -8    2    1 1 1 1
   2626   -7    2    1 1 1 1
   2627   -6    2    1 1 1 1
   2628   -5    2    1 1 1 1
   2629   -4    2    1 1 1 1
   2630   -3    2    1 1 1 1
   2631   -2    2    1 1 1 1
   2632   -1    2    1 1 1 1
   2633    0    2    1 1 1 1
   2634    1    2    1 1 1 1
   2635    2    2    1 1 1 1
   2636    3    2    1 1 1 1
   2637    4    2    1 1 1 1
   2638    5    2    1 1 1 1
   2639    6    2    1 1 1 1
   2640    7    2    1 1 1 1
   2641    8    2    1 1 1 1
   2642    9    2    1 1 1 1
   2643   -9    3    1 1 1 1
   2644   -8    3    1 1 1 1
   2645   -7    3    1 1 1 1
   2646   -6    3    1 1 1 1
   2647   -5    3    1 1 1 1
   2648   -4    3    1 1 1 1
   2649   -3    3    1 1 1 1
   2650   -2    3    1 1 1 1
   2651   -1    3    1 1 1 1
   2652    0    3    1 1 1 1
   2653    1    3    1 1 1 1
   2654    2    3    1 1 1 1
   2655    3    3    1 1 1 1
   2656    4    3    1 1 1 1
   2657    5    3    1 1 1 1
   2658    6    3    1 1 1 1
   2659    7    3    1 1 1 1
   2660    8    3    1 1 1 1
   2661   -9    4    1 1 1 1
   2662   -8    4    1 1 1 1
   2663   -7    4    1 1 1 1
   2664   -6    4    1 1 1 1
   2665   -5    4    1 1 1 1
   2666   -4    4    1 1 1 1
   2667   -3    4    1 1 1 1
   2668   -2    4    1 1 1 1
   2669   -1    4    1 1 1 1
   2670    0    4    1 1 1 1
   2671    1    4    1 1 1 1
   2672    2    4    1 1 1 1
   2673    3    4    1 1 1 1
   2674    4    4    1 1 1 1
   2675    5    4    1 1 1 1
   2676    6    4    1 1 1 1
   2677    7    4    1 1 1 1
   2678    8    4    1 1 1 1
   2679   -8    5    1 1 1 1
   2680   -7    5    1 1 1 1
   2681   -6    5    1 1 1 1
   2682   -5    5    1 1 1 1
   2683   -4    5    1 1 1 1
   2684   -3    5    1 1 1 1
   2685   -2    5    1 1 1 1
   2686   -1    5    1 1 1 1
   2687    0    5    1 1 1 1
   2688    1    5    1 1 1 1
   2689    2    5    1 1 1 1
   2690    3    5    1 1 1 1
   2691    4    5    1 1 1 1
   2692    5    5    1 1 1 1
   2693    6    5    1 1 1 1
   2694    7    5    1 1 1 1
   2695   -7    6    1 1 1 1
   2696   -6    6    1 1 1 1
   2697   -5    6    1 1 1 1
   2698   -4    6    1 1 1 1
   2699   -3    6    1 1 1 1
   2700   -2    6    1 1 1 1
   2701   -1    6    1 1 1 1
   2702    0    6    1 1 1 1
   2703    1    6    1 1 1 1
   2704    2    6    1 1 1 1
   2705    3    6    1 1 1 1
   2706    4    6    1 1 1 1
   2707    5    6    1 1 1 1
   2708    6    6    1 1 1 1
   2709   -6    7    1 1 1 1
   2710   -5    7    1 1 1 1
   2711   -4    7    1 1 1 1
   2712   -3    7    1 1 1 1
   2713   -2    7    1 1 1 1
   2714   -1    7    1 1 1 1
   2715    0    7    1 1 1 1
   2716    1    7    1 1 1 1
   2717    2    7    1 1 1 1
   2718    3    7    1 1 1 1
   2719    4    7    1 1 1 1
   2720    5    7    1 1 1 1
   2721   -5    8    1 1 1 1
   2722   -4    8    1 1 1 1
   2723   -3    8    1 1 1 1
   2724   -2    8    1 1 1 1
   2725   -1    8    1 1 1 1
   2726    0    8    1 1 1 1
   2727    1    8    1 1 1 1
   2728    2    8    1 1 1 1
   2729    3    8    1 1 1 1
   2730    4    8    1 1 1 1
   2731   -3    9    1 1 1 1
   2732   -2    9    1 1 1 1
   2733   -1    9    1 1 1 1
   2734    0    9    1 1 1 1
   2735    1    9    1 1 1 1
   2736    2    9    1 1 1 1
   2737   -2  -10    2 1 1 1
   2738   -1  -10    2 1 1 1
   2739    0  -10    2 1 1 1
   2740    1  -10    2 1 1 1
   2741   -5   -9    2 1 1 1
   2742   -4   -9    2 1 1 1
   2743   -3   -9    2 1 1 1
   2744   -2   -9    2 1 1 1
   2745   -1   -9    2 1 1 1
   2746    0   -9    2 1 1 1
   2747    1   -9    2 1 1 1
   2748    2   -9    2 1 1 1
   2749    3   -9    2 1 1 1
   2750    4   -9    2 1 1 1
   2751   -6   -8    2 1 1 1
   2752   -5   -8    2 1 1 1
   2753   -4   -8    2 1 1 1
   2754   -3   -8    2 1 1 1
   2755   -2   -8    2 1 1 1
   2756   -1   -8    2 1 1 1
   2757    0   -8    2 1 1 1
   2758    1   -8    2 1 1 1
   2759    2   -8    2 1 1 1
   2760    3   -8    2 1 1 1
   2761    4   -8    2 1 1 1
   2762    5   -8    2 1 1 1
   2763   -7   -7    2 1 1 1
   2764   -6   -7    2 1 1 1
   2765   -5   -7    2 1 1 1
   2766   -4   -7    2 1 1 1
   2767   -3   -7    2 1 1 1
   2768   -2   -7    2 1 1 1
   2769   -1   -7    2 1 1 1
   2770    0   -7    2 1 1 1
   2771    1   -7    2 1 1 1
   2772    2   -7    2 1 1 1
   2773    3   -7    2 1 1 1
   2774    4   -7    2 1 1 1
   2775    5   -7    2 1 1 1
   2776    6   -7    2 1 1 1
   2777   -8   -6    2 1 1 1
   2778   -7   -6    2 1 1 1
   2779   -6   -6    2 1 1 1
   2780   -5   -6    2 1 1 1
   2781   -4   -6    2 1 1 1
   2782   -3   -6    2 1 1 1
   2783   -2   -6    2 1 1 1
   2784   -1   -6    2 1 1 1
   2785    0   -6    2 1 1 1
   2786    1   -6    2 1 1 1
   2787    2   -6    2 1 1 1
   2788    3   -6    2 1 1 1
   2789    4   -6    2 1 1 1
   2790    5   -6    2 1 1 1
   2791    6   -6    2 1 1 1
   2792    7   -6    2 1 1 1
   2793   -9   -5    2 1 1 1
   2794   -8   -5    2 1 1 1
   2795   -7   -5    2 1 1 1
   2796   -6   -5    2 1 1 1
   2797   -5   -5    2 1 1 1
   2798   -4   -5    2 1 1 1
   2799   -3   -5    2 1 1 1
   2800   -2   -5    2 1 1 1
   2801   -1   -5    2 1 1 1
   2802    0   -5    2 1 1 1
   2803    1   -5    2 1 1 1
   2804    2   -5    2 1 1 1
   2805    3   -5    2 1 1 1
   2806    4   -5    2 1 1 1
   2807    5   -5    2 1 1 1
   2808    6   -5    2 1 1 1
   2809    7   -5    2 1 1 1
   2810    8   -5    2 1 1 1
   2811   -9   -4    2 1 1 1
   2812   -8   -4    2 1 1 1
   2813   -7   -4    2 1 1 1
   2814   -6   -4    2 1 1 1
   2815   -5   -4    2 1 1 1
   2816   -4   -4    2 1 1 1
   2817   -3   -4    2 1 1 1
   2818   -2   -4    2 1 1 1
   2819   -1   -4    2 1 1 1
   2820    0   -4    2 1 1 1
   2821    1   -4    2 1 1 1
   2822    2   -4    2 1 1 1
   2823    3   -4    2 1 1 1
   2824    4   -4    2 1 1 1
   2825    5   -4    2 1 1 1
   2826    6   -4    2 1 1 1
   2827    7   -4    2 1 1 1
   2828    8   -4    2 1 1 1
   2829   -9   -3    2 1 1 1
   2830   -8   -3    2 1 1 1
   2831   -7   -3    2 1 1 1
   2832   -6   -3    2 1 1 1
   2833   -5   -3    2 1 1 1
   2834   -4   -3    2 1 1 1
   2835   -3   -3    2 1 1 1
   2836   -2   -3    2 1 1 1
   2837   -1   -3    2 1 1 1
   2838    0   -3    2 1 1 1
   2839    1   -3    2 1 1 1
   2840    2   -3    2 1 1 1
   2841    3   -3    2 1 1 1
   2842    4   -3    2 1 1 1
   2843    5   -3    2 1 1 1
   2844    6   -3    2 1 1 1
   2845    7   -3    2 1 1 1
   2846    8   -3    2 1 1 1
   2847  -10   -2    2 1 1 1
   2848   -9   -2    2 1 1 1
   2849   -8   -2    2 1 1 1
   2850   -7   -2    2 1 1 1
   2851   -6   -2    2 1 1 1
   2852   -5   -2    2 1 1 1
   2853   -4   -2    2 1 1 1
   2854   -3   -2    2 1 1 1
   2855   -2   -2    2 1 1 1
   2856   -1   -2    2 1 1 1
   2857    0   -2    2 1 1 1
   2858    1   -2    2 1 1 1
   2859    2   -2    2 1 1 1
   2860    3   -2    2 1 1 1
   2861    4   -2    2 1 1 1
   2862    5   -2    2 1 1 1
   2863    6   -2    2 1 1 1
   2864    7   -2    2 1 1 1
   2865    8   -2    2 1 1 1
   2866    9   -2    2 1 1 1
   2867  -10   -1    2 1 1 1
   2868   -9   -1    2 1 1 1
   2869   -8   -1    2 1 1 1
   2870   -7   -1    2 1 1 1
   2871   -6   -1    2 1 1 1
   2872   -5   -1    2 1 1 1
   2873   -4   -1    2 1 1 1
   2874   -3   -1    2 1 1 1
   2875   -2   -1    2 1 1 1
   2876   -1   -1    2 1 1 1
   2877    0   -1    2 1 1 1
   2878    1   -1    2 1 1 1
   2879    2   -1    2 1 1 1
   2880    3   -1    2 1 1 1
   2881    4   -1    2 1 1 1
   2882    5   -1    2 1 1 1
   2883    6   -1    2 1 1 1
   2884    7   -1    2 1 1 1
   2885    8   -1    2 1 1 1
   2886    9   -1    2 1 1 1
   2887  -10    0    2 1 1 1
   2888   -9    0    2 1 1 1
   2889   -8    0    2 1 1 1
   2890   -7    0    2 1 1 1
   2891   -6    0    2 1 1 1
   2892   -5    0    2 1 1 1
   2893   -4    0    2 1 1 1
   2894   -3    0    2 1 1 1
   2895   -2    0    2 1 1 1
   2896   -1    0    2 1 1 1
   2897    0    0    2 1 1 1
   2898    1    0    2 1 1 1
   2899    2    0    2 1 1 1
   2900    3    0    2 1 1 1
   2901    4    0    2 1 1 1
   2902    5    0    2 1 1 1
   2903    6    0    2 1 1 1
   2904    7    0    2 1 1 1
   2905    8    0    2 1 1 1
   2906    9    0    2 1 1 1
   2907  -10    1    2 1 1 1
   2908   -9    1    2 1 1 1
   2909   -8    1    2 1 1 1
   2910   -7    1    2 1 1 1
   2911   -6    1    2 1 1 1
   2912   -5    1    2 1 1 1
   2913   -4    1    2 1 1 1
   2914   -3    1    2 1 1 1
   2915   -2    1    2 1 1 1
   2916   -1    1    2 1 1 1
   2917    0    1    2 1 1 1
   2918    1    1    2 1 1 1
   2919    2    1    2 1 1 1
   2920    3    1    2 1 1 1
   2921    4    1    2 1 1 1
   2922    5    1    2 1 1 1
   2923    6    1    2 1 1 1
   2924    7    1    2 1 1 1
   2925    8    1    2 1 1 1
   2926    9    1    2 1 1 1
   2927   -9    2    2 1 1 1
   2928   -8    2    2 1 1 1
   2929   -7    2    2 1 1 1
   2930   -6    2    2 1 1 1
   2931   -5    2    2 1 1 1
   2932   -4    2    2 1 1 1
   2933   -3    2    2 1 1 1
   2934   -2    2    2 1 1 1
   2935   -1    2    2 1 1 1
   2936    0    2    2 1 1 1
   2937    1    2    2 1 1 1
   2938    2    2    2 1 1 1
   2939    3    2    2 1 1 1
   2940    4    2    2 1 1 1
   2941    5    2    2 1 1 1
   2942    6    2    2 1 1 1
   2943    7    2    2 1 1 1
   2944    8    2    2 1 1 1
   2945   -9    3    2 1 1 1
   2946   -8    3    2 1 1 1
   2947   -7    3    2 1 1 1
   2948   -6    3    2 1 1 1
   2949   -5    3    2 1 1 1
   2950   -4    3    2 1 1 1
   2951   -3    3    2 1 1 1
   2952   -2    3    2 1 1 1
   2953   -1    3    2 1 1 1
   2954    0    3    2 1 1 1
   2955    1    3    2 1 1 1
   2956    2    3    2 1 1 1
   2957    3    3    2 1 1 1
   2958    4    3    2 1 1 1
   2959    5    3    2 1 1 1
   2960    6    3    2 1 1 1
   2961    7    3    2 1 1 1
   2962    8    3    2 1 1 1
   2963   -9    4    2 1 1 1
   2964   -8    4    2 1 1 1
   2965   -7    4    2 1 1 1
   2966   -6    4    2 1 1 1
   2967   -5    4    2 1 1 1
   2968   -4    4    2 1 1 1
   2969   -3    4    2 1 1 1
   2970   -2    4    2 1 1 1
   2971   -1    4    2 1 1 1
   2972    0    4    2 1 1 1
   2973    1    4    2 1 1 1
   2974    2    4    2 1 1 1
   2975    3    4    2 1 1 1
   2976    4    4    2 1 1 1
   2977    5    4    2 1 1 1
   2978    6    4    2 1 1 1
   2979    7    4    2 1 1 1
   2980    8    4    2 1 1 1
   2981   -8    5    2 1 1 1
   2982   -7    5    2 1 1 1
   2983   -6    5    2 1 1 1
   2984   -5    5    2 1 1 1
   2985   -4    5    2 1 1 1
   2986   -3    5    2 1 1 1
   2987   -2    5    2 1 1 1
   2988   -1    5    2 1 1 1
   2989    0    5    2 1 1 1
   2990    1    5    2 1 1 1
   2991    2    5    2 1 1 1
   2992    3    5    2 1 1 1
   2993    4    5    2 1 1 1
   2994    5    5    2 1 1 1
   2995    6    5    2 1 1 1
   2996    7    5    2 1 1 1
   2997   -7    6    2 1 1 1
   2998   -6    6    2 1 1 1
   2999   -5    6    2 1 1 1
   3000   -4    6    2 1 1 1
   3001   -3    6    2 1 1 1
   3002   -2    6    2 1 1 1
   3003   -1    6    2 1 1 1
   3004    0    6    2 1 1 1
   3005    1    6    2 1 1 1
   3006    2    6    2 1 1 1
   3007    3    6    2 1 1 1
   3008    4    6    2 1 1 1
   3009    5    6    2 1 1 1
   3010    6    6    2 1 1 1
   3011   -6    7    2 1 1 1
   3012   -5    7    2 1 1 1
   3013   -4    7    2 1 1 1
   3014   -3    7    2 1 1 1
   3015   -2    7    2 1 1 1
   3016   -1    7    2 1 1 1
   3017    0    7    2 1 1 1
   3018    1    7    2 1 1 1
   3019    2    7    2 1 1 1
   3020    3    7    2 1 1 1
   3021    4    7    2 1 1 1
   3022    5    7    2 1 1 1
   3023   -5    8    2 1 1 1
   3024   -4    8    2 1 1 1
   3025   -3    8    2 1 1 1
   3026   -2    8    2 1 1 1
   3027   -1    8    2 1 1 1
   3028    0    8    2 1 1 1
   3029    1    8    2 1 1 1
   3030    2    8    2 1 1 1
   3031    3    8    2 1 1 1
   3032    4    8    2 1 1 1
   3033   -2    9    2 1 1 1
   3034   -1    9    2 1 1 1
   3035    0    9    2 1 1 1
   3036    1    9    2 1 1 1
   3037   -4   -9    3 1 1 1
   3038   -3   -9    3 1 1 1
   3039   -2   -9    3 1 1 1
   3040   -1   -9    3 1 1 1
   3041    0   -9    3 1 1 1
   3042    1   -9    3 1 1 1
   3043    2   -9    3 1 1 1
   3044    3   -9    3 1 1 1
   3045   -6   -8    3 1 1 1
   3046   -5   -8    3 1 1 1
   3047   -4   -8    3 1 1 1
   3048   -3   -8    3 1 1 1
   3049   -2   -8    3 1 1 1
   3050   -1   -8    3 1 1 1
   3051    0   -8    3 1 1 1
   3052    1   -8    3 1 1 1
   3053    2   -8    3 1 1 1
   3054    3   -8    3 1 1 1
   3055    4   -8    3 1 1 1
   3056    5   -8    3 1 1 1
   3057   -7   -7    3 1 1 1
   3058   -6   -7    3 1 1 1
   3059   -5   -7    3 1 1 1
   3060   -4   -7    3 1 1 1
   3061   -3   -7    3 1 1 1
   3062   -2   -7    3 1 1 1
   3063   -1   -7    3 1 1 1
   3064    0   -7    3 1 1 1
   3065    1   -7    3 1 1 1
   3066    2   -7    3 1 1 1
   3067    3   -7    3 1 1 1
   3068    4   -7    3 1 1 1
   3069    5   -7    3 1 1 1
   3070    6   -7    3 1 1 1
   3071   -8   -6    3 1 1 1
   3072   -7   -6    3 1 1 1
   3073   -6   -6    3 1 1 1
   3074   -5   -6    3 1 1 1
   3075   -4   -6    3 1 1 1
   3076   -3   -6    3 1 1 1
   3077   -2   -6    3 1 1 1
   3078   -1   -6    3 1 1 1
   3079    0   -6    3 1 1 1
   3080    1   -6    3 1 1 1
   3081    2   -6    3 1 1 1
   3082    3   -6    3 1 1 1
   3083    4   -6    3 1 1 1
   3084    5   -6    3 1 1 1
   3085    6   -6    3 1 1 1
   3086    7   -6    3 1 1 1
   3087   -8   -5    3 1 1 1
   3088   -7   -5    3 1 1 1
   3089   -6   -5    3 1 1 1
   3090   -5   -5    3 1 1 1
   3091   -4   -5    3 1 1 1
   3092   -3   -5    3 1 1 1
   3093   -2   -5    3 1 1 1
   3094   -1   -5    3 1 1 1
   3095    0   -5    3 1 1 1
   3096    1   -5    3 1 1 1
   3097    2   -5    3 1 1 1
   3098    3   -5    3 1 1 1
   3099    4   -5    3 1 1 1
   3100    5   -5    3 1 1 1
   3101    6   -5    3 1 1 1
   3102    7   -5    3 1 1 1
   3103   -9   -4    3 1 1 1
   3104   -8   -4    3 1 1 1
   3105   -7   -4    3 1 1 1
   3106   -6   -4    3 1 1 1
   3107   -5   -4    3 1 1 1
   3108   -4   -4    3 1 1 1
   3109   -3   -4    3 1 1 1
   3110   -2   -4    3 1 1 1
   3111   -1   -4    3 1 1 1
   3112    0   -4    3 1 1 1
   3113    1   -4    3 1 1 1
   3114    2   -4    3 1 1 1
   3115    3   -4    3 1 1 1
   3116    4   -4    3 1 1 1
   3117    5   -4    3 1 1 1
   3118    6   -4    3 1 1 1
   3119    7   -4    3 1 1 1
   3120    8   -4    3 1 1 1
   3121   -9   -3    3 1 1 1
   3122   -8   -3    3 1 1 1
   3123   -7   -3    3 1 1 1
   3124   -6   -3    3 1 1 1
   3125   -5   -3    3 1 1 1
   3126   -4   -3    3 1 1 1
   3127   -3   -3    3 1 1 1
   3128   -2   -3    3 1 1 1
   3129   -1   -3    3 1 1 1
   3130    0   -3    3 1 1 1
   3131    1   -3    3 1 1 1
